NAME,GEO_ID,B03002_012E,B03002_013E,B03002_014E,B03002_015E,B03002_016E,B03002_017E,B03002_018E,B03002_019E,B03002_020E,B03002_021E,state,county,tract,block group
"Block Group 1, Census Tract 301, Page County, Virginia",511390301001,20,0,0,0,0,0,0,20,0,20,51,139,30100,1
"Block Group 1, Census Tract 302, Page County, Virginia",511390302001,0,0,0,0,0,0,0,0,0,0,51,139,30200,1
"Block Group 3, Census Tract 302, Page County, Virginia",511390302003,9,9,0,0,0,0,0,0,0,0,51,139,30200,3
"Block Group 2, Census Tract 303, Page County, Virginia",511390303002,0,0,0,0,0,0,0,0,0,0,51,139,30300,2
"Block Group 1, Census Tract 304.01, Page County, Virginia",511390304011,25,0,0,0,0,0,25,0,0,0,51,139,30401,1
"Block Group 2, Census Tract 304.02, Page County, Virginia",511390304022,55,55,0,0,0,0,0,0,0,0,51,139,30402,2
"Block Group 2, Census Tract 305, Page County, Virginia",511390305002,41,41,0,0,0,0,0,0,0,0,51,139,30500,2
"Block Group 5, Census Tract 305, Page County, Virginia",511390305005,140,0,0,0,0,0,0,140,140,0,51,139,30500,5
"Block Group 2, Census Tract 301.01, Patrick County, Virginia",511410301012,0,0,0,0,0,0,0,0,0,0,51,141,30101,2
"Block Group 1, Census Tract 102, Pittsylvania County, Virginia",511430102001,61,0,0,0,0,0,0,61,61,0,51,143,10200,1
"Block Group 3, Census Tract 102, Pittsylvania County, Virginia",511430102003,0,0,0,0,0,0,0,0,0,0,51,143,10200,3
"Block Group 2, Census Tract 103.02, Pittsylvania County, Virginia",511430103022,0,0,0,0,0,0,0,0,0,0,51,143,10302,2
"Block Group 2, Census Tract 104, Pittsylvania County, Virginia",511430104002,0,0,0,0,0,0,0,0,0,0,51,143,10400,2
"Block Group 1, Census Tract 105, Pittsylvania County, Virginia",511430105001,0,0,0,0,0,0,0,0,0,0,51,143,10500,1
"Block Group 1, Census Tract 106, Pittsylvania County, Virginia",511430106001,31,31,0,0,0,0,0,0,0,0,51,143,10600,1
"Block Group 1, Census Tract 107, Pittsylvania County, Virginia",511430107001,48,26,0,0,0,0,0,22,22,0,51,143,10700,1
"Block Group 2, Census Tract 108.01, Pittsylvania County, Virginia",511430108012,0,0,0,0,0,0,0,0,0,0,51,143,10801,2
"Block Group 3, Census Tract 108.03, Pittsylvania County, Virginia",511430108033,35,35,0,0,0,0,0,0,0,0,51,143,10803,3
"Block Group 1, Census Tract 109, Pittsylvania County, Virginia",511430109001,13,13,0,0,0,0,0,0,0,0,51,143,10900,1
"Block Group 2, Census Tract 110.01, Pittsylvania County, Virginia",511430110012,0,0,0,0,0,0,0,0,0,0,51,143,11001,2
"Block Group 1, Census Tract 110.02, Pittsylvania County, Virginia",511430110021,0,0,0,0,0,0,0,0,0,0,51,143,11002,1
"Block Group 1, Census Tract 111, Pittsylvania County, Virginia",511430111001,132,106,0,0,0,0,2,24,0,24,51,143,11100,1
"Block Group 2, Census Tract 112, Pittsylvania County, Virginia",511430112002,0,0,0,0,0,0,0,0,0,0,51,143,11200,2
"Block Group 2, Census Tract 5002.01, Powhatan County, Virginia",511455002012,76,40,0,0,0,0,0,36,0,36,51,145,500201,2
"Block Group 2, Census Tract 5002.02, Powhatan County, Virginia",511455002022,12,0,0,0,0,0,12,0,0,0,51,145,500202,2
"Block Group 1, Census Tract 5004, Powhatan County, Virginia",511455004001,22,9,0,0,0,0,13,0,0,0,51,145,500400,1
"Block Group 1, Census Tract 9301.01, Prince Edward County, Virginia",511479301011,22,7,0,0,0,0,15,0,0,0,51,147,930101,1
"Block Group 2, Census Tract 9301.02, Prince Edward County, Virginia",511479301022,2,2,0,0,0,0,0,0,0,0,51,147,930102,2
"Block Group 2, Census Tract 9302.02, Prince Edward County, Virginia",511479302022,3,0,3,0,0,0,0,0,0,0,51,147,930202,2
"Block Group 3, Census Tract 9302.04, Prince Edward County, Virginia",511479302043,397,229,0,0,0,0,168,0,0,0,51,147,930204,3
"Block Group 2, Census Tract 9303.01, Prince Edward County, Virginia",511479303012,11,11,0,0,0,0,0,0,0,0,51,147,930301,2
"Block Group 3, Census Tract 9303.02, Prince Edward County, Virginia",511479303023,19,10,0,0,0,0,6,3,3,0,51,147,930302,3
"Block Group 1, Census Tract 8502, Prince George County, Virginia",511498502001,88,69,0,0,0,0,12,7,7,0,51,149,850200,1
"Block Group 4, Census Tract 8502, Prince George County, Virginia",511498502004,214,62,0,34,0,0,28,90,11,79,51,149,850200,4
"Block Group 2, Census Tract 8503.01, Prince George County, Virginia",511498503012,113,4,46,0,0,0,40,23,23,0,51,149,850301,2
"Block Group 2, Census Tract 608, Richmond city, Virginia",517600608002,11,0,11,0,0,0,0,0,0,0,51,760,60800,2
"Block Group 4, Census Tract 608, Richmond city, Virginia",517600608004,0,0,0,0,0,0,0,0,0,0,51,760,60800,4
"Block Group 2, Census Tract 610.01, Richmond city, Virginia",517600610012,8,0,0,0,0,0,8,0,0,0,51,760,61001,2
"Block Group 4, Census Tract 706.01, Richmond city, Virginia",517600706014,458,353,0,0,0,0,105,0,0,0,51,760,70601,4
"Block Group 1, Census Tract 707, Richmond city, Virginia",517600707001,1236,702,51,0,0,0,247,236,193,43,51,760,70700,1
"Block Group 1, Census Tract 708.02, Richmond city, Virginia",517600708021,470,433,0,0,0,0,37,0,0,0,51,760,70802,1
"Block Group 2, Census Tract 708.03, Richmond city, Virginia",517600708032,465,303,95,0,0,0,67,0,0,0,51,760,70803,2
"Block Group 3, Census Tract 708.04, Richmond city, Virginia",517600708043,167,167,0,0,0,0,0,0,0,0,51,760,70804,3
"Block Group 3, Census Tract 709.01, Richmond city, Virginia",517600709013,420,231,0,0,0,0,189,0,0,0,51,760,70901,3
"Block Group 2, Census Tract 709.02, Richmond city, Virginia",517600709022,0,0,0,0,0,0,0,0,0,0,51,760,70902,2
"Block Group 2, Census Tract 710.02, Richmond city, Virginia",517600710022,20,0,0,0,0,0,20,0,0,0,51,760,71002,2
"Block Group 1, Census Tract 710.04, Richmond city, Virginia",517600710041,111,0,0,0,0,0,111,0,0,0,51,760,71004,1
"Block Group 2, Census Tract 711, Richmond city, Virginia",517600711002,75,40,0,35,0,0,0,0,0,0,51,760,71100,2
"Block Group 1, Census Tract 1, Roanoke city, Virginia",517700001001,172,155,17,0,0,0,0,0,0,0,51,770,100,1
"Block Group 1, Census Tract 3, Roanoke city, Virginia",517700003001,0,0,0,0,0,0,0,0,0,0,51,770,300,1
"Block Group 1, Census Tract 4, Roanoke city, Virginia",517700004001,344,320,15,0,0,0,9,0,0,0,51,770,400,1
"Block Group 3, Census Tract 4, Roanoke city, Virginia",517700004003,96,96,0,0,0,0,0,0,0,0,51,770,400,3
"Block Group 3, Census Tract 5, Roanoke city, Virginia",517700005003,0,0,0,0,0,0,0,0,0,0,51,770,500,3
"Block Group 2, Census Tract 6.01, Roanoke city, Virginia",517700006012,353,20,0,0,0,0,333,0,0,0,51,770,601,2
"Block Group 3, Census Tract 18, Roanoke city, Virginia",517700018003,59,59,0,0,0,0,0,0,0,0,51,770,1800,3
"Block Group 2, Census Tract 19, Roanoke city, Virginia",517700019002,52,52,0,0,0,0,0,0,0,0,51,770,1900,2
"Block Group 1, Census Tract 21, Roanoke city, Virginia",517700021001,30,30,0,0,0,0,0,0,0,0,51,770,2100,1
"Block Group 1, Census Tract 22, Roanoke city, Virginia",517700022001,0,0,0,0,0,0,0,0,0,0,51,770,2200,1
"Block Group 2, Census Tract 23.01, Roanoke city, Virginia",517700023012,27,27,0,0,0,0,0,0,0,0,51,770,2301,2
"Block Group 2, Census Tract 23.02, Roanoke city, Virginia",517700023022,249,162,0,0,50,0,0,37,37,0,51,770,2302,2
"Block Group 3, Census Tract 24, Roanoke city, Virginia",517700024003,175,90,17,0,0,0,68,0,0,0,51,770,2400,3
"Block Group 1, Census Tract 25.02, Roanoke city, Virginia",517700025021,26,0,0,0,0,0,26,0,0,0,51,770,2502,1
"Block Group 2, Census Tract 26, Roanoke city, Virginia",517700026002,66,66,0,0,0,0,0,0,0,0,51,770,2600,2
"Block Group 2, Census Tract 27, Roanoke city, Virginia",517700027002,1,1,0,0,0,0,0,0,0,0,51,770,2700,2
"Block Group 5, Census Tract 27, Roanoke city, Virginia",517700027005,0,0,0,0,0,0,0,0,0,0,51,770,2700,5
"Block Group 2, Census Tract 28, Roanoke city, Virginia",517700028002,0,0,0,0,0,0,0,0,0,0,51,770,2800,2
"Block Group 1, Census Tract 29, Roanoke city, Virginia",517700029001,0,0,0,0,0,0,0,0,0,0,51,770,2900,1
"Block Group 4, Census Tract 29, Roanoke city, Virginia",517700029004,11,11,0,0,0,0,0,0,0,0,51,770,2900,4
"Block Group 2, Census Tract 30, Roanoke city, Virginia",517700030002,0,0,0,0,0,0,0,0,0,0,51,770,3000,2
"Block Group 2, Census Tract 31, Roanoke city, Virginia",517700031002,50,50,0,0,0,0,0,0,0,0,51,770,3100,2
"Block Group 2, Census Tract 105.01, Salem city, Virginia",517750105012,42,11,0,0,0,0,0,31,0,31,51,775,10501,2
"Block Group 2, Census Tract 105.02, Salem city, Virginia",517750105022,14,0,0,0,0,0,0,14,14,0,51,775,10502,2
"Block Group 1, Census Tract 1, Staunton city, Virginia",517900001001,92,74,0,0,0,0,14,4,0,4,51,790,100,1
"Block Group 3, Census Tract 2, Staunton city, Virginia",517900002003,0,0,0,0,0,0,0,0,0,0,51,790,200,3
"Block Group 2, Census Tract 3, Staunton city, Virginia",517900003002,0,0,0,0,0,0,0,0,0,0,51,790,300,2
"Block Group 5, Census Tract 3, Staunton city, Virginia",517900003005,0,0,0,0,0,0,0,0,0,0,51,790,300,5
"Block Group 2, Census Tract 4.01, Staunton city, Virginia",517900004012,10,10,0,0,0,0,0,0,0,0,51,790,401,2
"Block Group 1, Census Tract 106.02, Albemarle County, Virginia",510030106021,44,31,0,0,0,0,0,13,0,13,51,3,10602,1
"Block Group 3, Census Tract 9302, Amelia County, Virginia",510079302003,0,0,0,0,0,0,0,0,0,0,51,7,930200,3
"Block Group 6, Census Tract 1007, Arlington County, Virginia",510131007006,308,0,0,0,0,0,308,0,0,0,51,13,100700,6
"Block Group 1, Census Tract 1014.02, Arlington County, Virginia",510131014021,128,98,0,0,0,0,6,24,24,0,51,13,101402,1
"Block Group 1, Census Tract 1018.04, Arlington County, Virginia",510131018041,767,243,0,0,0,0,237,287,287,0,51,13,101804,1
"Block Group 2, Census Tract 1034.05, Arlington County, Virginia",510131034052,113,0,51,0,0,0,0,62,44,18,51,13,103405,2
"Block Group 3, Census Tract 402, Bland County, Virginia",510210402003,0,0,0,0,0,0,0,0,0,0,51,21,40200,3
"Block Group 1, Census Tract 404.01, Botetourt County, Virginia",510230404011,45,10,0,0,0,0,35,0,0,0,51,23,40401,1
"Block Group 2, Census Tract 404.02, Botetourt County, Virginia",510230404022,66,66,0,0,0,0,0,0,0,0,51,23,40402,2
"Block Group 1, Census Tract 405.01, Botetourt County, Virginia",510230405011,64,64,0,0,0,0,0,0,0,0,51,23,40501,1
"Block Group 1, Census Tract 405.02, Botetourt County, Virginia",510230405021,0,0,0,0,0,0,0,0,0,0,51,23,40502,1
"Block Group 2, Census Tract 9301, Brunswick County, Virginia",510259301002,9,0,5,0,0,0,4,0,0,0,51,25,930100,2
"Block Group 1, Census Tract 9302.01, Brunswick County, Virginia",510259302011,23,21,0,0,0,0,2,0,0,0,51,25,930201,1
"Block Group 1, Census Tract 9302.03, Brunswick County, Virginia",510259302031,22,22,0,0,0,0,0,0,0,0,51,25,930203,1
"Block Group 4, Census Tract 9302.03, Brunswick County, Virginia",510259302034,0,0,0,0,0,0,0,0,0,0,51,25,930203,4
"Block Group 1, Census Tract 9303.02, Brunswick County, Virginia",510259303021,85,0,42,0,0,0,43,0,0,0,51,25,930302,1
"Block Group 1, Census Tract 101, Buchanan County, Virginia",510270101001,0,0,0,0,0,0,0,0,0,0,51,27,10100,1
"Block Group 4, Census Tract 101, Buchanan County, Virginia",510270101004,5,0,0,0,0,0,5,0,0,0,51,27,10100,4
"Block Group 2, Census Tract 102, Buchanan County, Virginia",510270102002,0,0,0,0,0,0,0,0,0,0,51,27,10200,2
"Block Group 1, Census Tract 103, Buchanan County, Virginia",510270103001,0,0,0,0,0,0,0,0,0,0,51,27,10300,1
"Block Group 1, Census Tract 104, Buchanan County, Virginia",510270104001,0,0,0,0,0,0,0,0,0,0,51,27,10400,1
"Block Group 1, Census Tract 105, Buchanan County, Virginia",510270105001,0,0,0,0,0,0,0,0,0,0,51,27,10500,1
"Block Group 1, Census Tract 9302.01, Buckingham County, Virginia",510299302011,114,12,23,0,0,0,68,11,0,11,51,29,930201,1
"Block Group 1, Census Tract 9302.02, Buckingham County, Virginia",510299302021,49,0,9,40,0,0,0,0,0,0,51,29,930202,1
"Block Group 1, Census Tract 201.01, Campbell County, Virginia",510310201011,6,6,0,0,0,0,0,0,0,0,51,31,20101,1
"Block Group 1, Census Tract 202, Campbell County, Virginia",510310202001,65,53,0,0,12,0,0,0,0,0,51,31,20200,1
"Block Group 2, Census Tract 203, Campbell County, Virginia",510310203002,0,0,0,0,0,0,0,0,0,0,51,31,20300,2
"Block Group 1, Census Tract 204.01, Campbell County, Virginia",510310204011,708,488,0,0,0,0,0,220,220,0,51,31,20401,1
"Block Group 1, Census Tract 204.03, Campbell County, Virginia",510310204031,190,157,0,0,0,0,33,0,0,0,51,31,20403,1
"Block Group 2, Census Tract 205, Campbell County, Virginia",510310205002,83,54,0,0,0,0,29,0,0,0,51,31,20500,2
"Block Group 3, Census Tract 206, Campbell County, Virginia",510310206003,6,6,0,0,0,0,0,0,0,0,51,31,20600,3
"Block Group 3, Census Tract 207, Campbell County, Virginia",510310207003,0,0,0,0,0,0,0,0,0,0,51,31,20700,3
"Block Group 2, Census Tract 209, Campbell County, Virginia",510310209002,29,0,0,0,0,0,15,14,14,0,51,31,20900,2
"Block Group 2, Census Tract 301, Caroline County, Virginia",510330301002,251,0,0,0,0,0,251,0,0,0,51,33,30100,2
"Block Group 1, Census Tract 302.02, Caroline County, Virginia",510330302021,85,85,0,0,0,0,0,0,0,0,51,33,30202,1
"Block Group 3, Census Tract 303, Caroline County, Virginia",510330303003,51,51,0,0,0,0,0,0,0,0,51,33,30300,3
"Block Group 1, Census Tract 305.01, Caroline County, Virginia",510330305011,0,0,0,0,0,0,0,0,0,0,51,33,30501,1
"Block Group 2, Census Tract 305.02, Caroline County, Virginia",510330305022,22,0,0,0,0,0,22,0,0,0,51,33,30502,2
"Block Group 4, Census Tract 803, Carroll County, Virginia",510350803004,0,0,0,0,0,0,0,0,0,0,51,35,80300,4
"Block Group 2, Census Tract 804.01, Carroll County, Virginia",510350804012,0,0,0,0,0,0,0,0,0,0,51,35,80401,2
"Block Group 1, Census Tract 805.01, Carroll County, Virginia",510350805011,95,71,0,0,0,0,24,0,0,0,51,35,80501,1
"Block Group 2, Census Tract 805.02, Carroll County, Virginia",510350805022,0,0,0,0,0,0,0,0,0,0,51,35,80502,2
"Block Group 1, Census Tract 806.03, Carroll County, Virginia",510350806031,0,0,0,0,0,0,0,0,0,0,51,35,80603,1
"Block Group 1, Census Tract 806.04, Carroll County, Virginia",510350806041,24,0,0,0,0,0,24,0,0,0,51,35,80604,1
"Block Group 1, Census Tract 6002, Charles City County, Virginia",510366002001,74,35,7,5,7,0,0,20,20,0,51,36,600200,1
"Block Group 2, Census Tract 6003, Charles City County, Virginia",510366003002,11,11,0,0,0,0,0,0,0,0,51,36,600300,2
"Block Group 1, Census Tract 9301.02, Charlotte County, Virginia",510379301021,0,0,0,0,0,0,0,0,0,0,51,37,930102,1
"Block Group 1, Census Tract 8503.02, Prince George County, Virginia",511498503021,199,141,0,0,0,0,6,52,52,0,51,149,850302,1
"Block Group 2, Census Tract 8504, Prince George County, Virginia",511498504002,0,0,0,0,0,0,0,0,0,0,51,149,850400,2
"Block Group 1, Census Tract 8505.01, Prince George County, Virginia",511498505011,0,0,0,0,0,0,0,0,0,0,51,149,850501,1
"Block Group 3, Census Tract 9002.03, Prince William County, Virginia",511539002033,969,312,49,0,0,0,608,0,0,0,51,153,900203,3
"Block Group 1, Census Tract 9003.02, Prince William County, Virginia",511539003021,462,294,0,0,0,0,168,0,0,0,51,153,900302,1
"Block Group 4, Census Tract 9003.02, Prince William County, Virginia",511539003024,70,0,0,0,0,0,70,0,0,0,51,153,900302,4
"Block Group 3, Census Tract 9004.03, Prince William County, Virginia",511539004033,870,609,22,0,13,0,0,226,171,55,51,153,900403,3
"Block Group 6, Census Tract 9004.03, Prince William County, Virginia",511539004036,8,8,0,0,0,0,0,0,0,0,51,153,900403,6
"Block Group 3, Census Tract 9004.04, Prince William County, Virginia",511539004043,904,332,0,0,0,0,155,417,296,121,51,153,900404,3
"Block Group 3, Census Tract 9004.07, Prince William County, Virginia",511539004073,690,255,41,46,0,0,305,43,43,0,51,153,900407,3
"Block Group 2, Census Tract 9004.08, Prince William County, Virginia",511539004082,709,106,0,0,0,0,473,130,130,0,51,153,900408,2
"Block Group 2, Census Tract 9004.09, Prince William County, Virginia",511539004092,915,590,10,12,0,0,292,11,11,0,51,153,900409,2
"Block Group 2, Census Tract 9004.10, Prince William County, Virginia",511539004102,394,99,90,0,0,0,10,195,184,11,51,153,900410,2
"Block Group 2, Census Tract 9005.02, Prince William County, Virginia",511539005022,280,43,0,0,0,0,212,25,0,25,51,153,900502,2
"Block Group 2, Census Tract 9005.03, Prince William County, Virginia",511539005032,313,306,0,0,0,0,0,7,0,7,51,153,900503,2
"Block Group 3, Census Tract 9005.04, Prince William County, Virginia",511539005043,583,281,0,0,0,0,270,32,32,0,51,153,900504,3
"Block Group 3, Census Tract 9008.01, Prince William County, Virginia",511539008013,379,239,0,0,0,0,66,74,74,0,51,153,900801,3
"Block Group 2, Census Tract 9008.03, Prince William County, Virginia",511539008032,313,211,0,0,0,0,52,50,50,0,51,153,900803,2
"Block Group 2, Census Tract 9008.04, Prince William County, Virginia",511539008042,248,109,0,25,0,0,0,114,114,0,51,153,900804,2
"Block Group 3, Census Tract 9009.01, Prince William County, Virginia",511539009013,1021,765,0,0,20,0,221,15,15,0,51,153,900901,3
"Block Group 2, Census Tract 9009.04, Prince William County, Virginia",511539009042,266,40,17,0,0,0,197,12,0,12,51,153,900904,2
"Block Group 1, Census Tract 9009.05, Prince William County, Virginia",511539009051,385,188,0,0,0,7,183,7,1,6,51,153,900905,1
"Block Group 1, Census Tract 9010.05, Prince William County, Virginia",511539010051,810,323,45,0,0,0,17,425,425,0,51,153,901005,1
"Block Group 2, Census Tract 9010.09, Prince William County, Virginia",511539010092,48,48,0,0,0,0,0,0,0,0,51,153,901009,2
"Block Group 1, Census Tract 9010.10, Prince William County, Virginia",511539010101,181,92,29,0,0,0,48,12,12,0,51,153,901010,1
"Block Group 1, Census Tract 9010.11, Prince William County, Virginia",511539010111,499,320,61,0,11,0,30,77,25,52,51,153,901011,1
"Block Group 1, Census Tract 9010.12, Prince William County, Virginia",511539010121,394,229,37,0,0,0,32,96,42,54,51,153,901012,1
"Block Group 2, Census Tract 9010.13, Prince William County, Virginia",511539010132,546,440,0,0,0,0,106,0,0,0,51,153,901013,2
"Block Group 1, Census Tract 9010.15, Prince William County, Virginia",511539010151,342,213,0,0,0,0,0,129,0,129,51,153,901015,1
"Block Group 2, Census Tract 9010.16, Prince William County, Virginia",511539010162,356,40,33,0,0,0,0,283,283,0,51,153,901016,2
"Block Group 2, Census Tract 9012.11, Prince William County, Virginia",511539012112,871,436,14,0,0,0,206,215,110,105,51,153,901211,2
"Block Group 2, Census Tract 9012.12, Prince William County, Virginia",511539012122,1237,8,0,0,0,0,1229,0,0,0,51,153,901212,2
"Block Group 1, Census Tract 9012.19, Prince William County, Virginia",511539012191,109,14,74,0,0,0,21,0,0,0,51,153,901219,1
"Block Group 4, Census Tract 9012.19, Prince William County, Virginia",511539012194,9,9,0,0,0,0,0,0,0,0,51,153,901219,4
"Block Group 3, Census Tract 9012.21, Prince William County, Virginia",511539012213,119,11,8,0,0,0,74,26,14,12,51,153,901221,3
"Block Group 2, Census Tract 9012.22, Prince William County, Virginia",511539012222,105,7,0,0,0,0,47,51,37,14,51,153,901222,2
"Block Group 3, Census Tract 9012.23, Prince William County, Virginia",511539012233,388,244,28,0,0,0,12,104,104,0,51,153,901223,3
"Block Group 3, Census Tract 9012.24, Prince William County, Virginia",511539012243,17,17,0,0,0,0,0,0,0,0,51,153,901224,3
"Block Group 3, Census Tract 9012.25, Prince William County, Virginia",511539012253,258,145,15,0,8,0,74,16,8,8,51,153,901225,3
"Block Group 2, Census Tract 4.02, Staunton city, Virginia",517900004022,16,16,0,0,0,0,0,0,0,0,51,790,402,2
"Block Group 3, Census Tract 5, Staunton city, Virginia",517900005003,210,117,42,12,0,0,26,13,13,0,51,790,500,3
"Block Group 1, Census Tract 651, Suffolk city, Virginia",518000651001,57,53,0,0,0,0,0,4,4,0,51,800,65100,1
"Block Group 2, Census Tract 652, Suffolk city, Virginia",518000652002,23,16,0,0,0,0,7,0,0,0,51,800,65200,2
"Block Group 1, Census Tract 653.02, Suffolk city, Virginia",518000653021,152,0,0,0,0,0,0,152,152,0,51,800,65302,1
"Block Group 2, Census Tract 654.01, Suffolk city, Virginia",518000654012,34,34,0,0,0,0,0,0,0,0,51,800,65401,2
"Block Group 1, Census Tract 655, Suffolk city, Virginia",518000655001,0,0,0,0,0,0,0,0,0,0,51,800,65500,1
"Block Group 3, Census Tract 655, Suffolk city, Virginia",518000655003,29,0,0,0,0,0,0,29,0,29,51,800,65500,3
"Block Group 2, Census Tract 751.03, Suffolk city, Virginia",518000751032,74,74,0,0,0,0,0,0,0,0,51,800,75103,2
"Block Group 1, Census Tract 751.05, Suffolk city, Virginia",518000751051,74,74,0,0,0,0,0,0,0,0,51,800,75105,1
"Block Group 1, Census Tract 752.08, Suffolk city, Virginia",518000752081,150,87,0,0,0,0,0,63,34,29,51,800,75208,1
"Block Group 2, Census Tract 753.01, Suffolk city, Virginia",518000753012,27,8,0,0,0,0,0,19,19,0,51,800,75301,2
