NAME,GEO_ID,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,C17002_008E,state,county,tract,block group
"Block Group 2, Census Tract 9009.05, Prince William County, Virginia",511539009052,343,86,13,0,240,0,2334,51,153,900905,2
"Block Group 3, Census Tract 9009.05, Prince William County, Virginia",511539009053,0,13,0,0,80,0,1664,51,153,900905,3
"Block Group 2, Census Tract 9010.05, Prince William County, Virginia",511539010052,47,38,0,0,0,0,2427,51,153,901005,2
"Block Group 1, Census Tract 9010.09, Prince William County, Virginia",511539010091,57,19,92,0,18,0,2045,51,153,901009,1
"Block Group 2, Census Tract 9317, Wise County, Virginia",511959317002,95,50,27,68,60,14,296,51,195,931700,2
"Block Group 1, Census Tract 501.01, Wythe County, Virginia",511970501011,146,218,163,124,128,21,364,51,197,50101,1
"Block Group 2, Census Tract 501.01, Wythe County, Virginia",511970501012,219,205,46,17,0,30,348,51,197,50101,2
"Block Group 3, Census Tract 501.01, Wythe County, Virginia",511970501013,57,88,20,0,33,134,511,51,197,50101,3
"Block Group 1, Census Tract 501.02, Wythe County, Virginia",511970501021,0,95,0,191,17,46,1286,51,197,50102,1
"Block Group 2, Census Tract 501.02, Wythe County, Virginia",511970501022,8,12,116,19,55,31,426,51,197,50102,2
"Block Group 1, Census Tract 502.01, Wythe County, Virginia",511970502011,19,130,0,0,16,13,732,51,197,50201,1
"Block Group 2, Census Tract 502.01, Wythe County, Virginia",511970502012,59,46,13,28,13,18,650,51,197,50201,2
"Block Group 3, Census Tract 502.01, Wythe County, Virginia",511970502013,47,58,15,171,77,0,688,51,197,50201,3
"Block Group 1, Census Tract 502.02, Wythe County, Virginia",511970502021,73,135,49,214,68,103,854,51,197,50202,1
"Block Group 2, Census Tract 502.02, Wythe County, Virginia",511970502022,173,416,2,12,30,14,1316,51,197,50202,2
"Block Group 2, Census Tract 503.01, Wythe County, Virginia",511970503012,84,0,50,52,221,74,881,51,197,50301,2
"Block Group 3, Census Tract 503.01, Wythe County, Virginia",511970503013,9,16,8,9,0,6,460,51,197,50301,3
"Block Group 5, Census Tract 503.01, Wythe County, Virginia",511970503015,0,0,30,30,107,19,202,51,197,50301,5
"Block Group 2, Census Tract 503.02, Wythe County, Virginia",511970503022,10,51,69,41,214,15,756,51,197,50302,2
"Block Group 1, Census Tract 504.01, Wythe County, Virginia",511970504011,14,225,113,0,309,54,685,51,197,50401,1
"Block Group 3, Census Tract 504.01, Wythe County, Virginia",511970504013,0,282,22,0,72,0,748,51,197,50401,3
"Block Group 1, Census Tract 504.02, Wythe County, Virginia",511970504021,0,39,24,0,65,141,1144,51,197,50402,1
"Block Group 3, Census Tract 504.02, Wythe County, Virginia",511970504023,125,15,159,109,91,196,575,51,197,50402,3
"Block Group 4, Census Tract 504.02, Wythe County, Virginia",511970504024,0,91,0,48,96,19,1574,51,197,50402,4
"Block Group 2, Census Tract 502.03, York County, Virginia",511990502032,0,0,131,0,0,0,1698,51,199,50203,2
"Block Group 3, Census Tract 502.03, York County, Virginia",511990502033,0,0,0,76,96,0,2576,51,199,50203,3
"Block Group 2, Census Tract 502.05, York County, Virginia",511990502052,59,15,0,14,56,16,1649,51,199,50205,2
"Block Group 2, Census Tract 502.06, York County, Virginia",511990502062,0,0,0,0,0,0,1382,51,199,50206,2
"Block Group 3, Census Tract 502.06, York County, Virginia",511990502063,155,0,0,16,105,30,1936,51,199,50206,3
"Block Group 1, Census Tract 502.07, York County, Virginia",511990502071,0,0,282,0,90,0,271,51,199,50207,1
"Block Group 2, Census Tract 502.07, York County, Virginia",511990502072,87,204,0,0,248,0,576,51,199,50207,2
"Block Group 4, Census Tract 502.07, York County, Virginia",511990502074,84,113,196,121,117,0,705,51,199,50207,4
"Block Group 1, Census Tract 502.08, York County, Virginia",511990502081,10,110,0,87,36,27,1623,51,199,50208,1
"Block Group 2, Census Tract 503.03, York County, Virginia",511990503032,67,64,60,25,159,26,1723,51,199,50303,2
"Block Group 3, Census Tract 503.03, York County, Virginia",511990503033,8,0,0,23,32,0,1047,51,199,50303,3
"Block Group 2, Census Tract 503.04, York County, Virginia",511990503042,12,0,0,0,0,0,735,51,199,50304,2
"Block Group 1, Census Tract 503.05, York County, Virginia",511990503051,126,25,15,141,202,41,2574,51,199,50305,1
"Block Group 1, Census Tract 503.06, York County, Virginia",511990503061,107,0,136,72,152,30,1081,51,199,50306,1
"Block Group 3, Census Tract 503.06, York County, Virginia",511990503063,1,16,5,0,0,59,2295,51,199,50306,3
"Block Group 1, Census Tract 504.01, York County, Virginia",511990504011,44,46,0,0,10,139,1780,51,199,50401,1
"Block Group 1, Census Tract 504.02, York County, Virginia",511990504021,44,22,0,115,21,0,1376,51,199,50402,1
"Block Group 2, Census Tract 504.02, York County, Virginia",511990504022,4,5,41,9,42,0,1404,51,199,50402,2
"Block Group 1, Census Tract 505, York County, Virginia",511990505001,16,422,97,145,31,40,460,51,199,50500,1
"Block Group 2, Census Tract 505, York County, Virginia",511990505002,32,0,19,0,0,0,285,51,199,50500,2
"Block Group 3, Census Tract 505, York County, Virginia",511990505003,10,31,76,28,74,29,2076,51,199,50500,3
"Block Group 3, Census Tract 322.12, Newport News city, Virginia",517000322123,30,0,41,0,86,76,634,51,700,32212,3
"Block Group 1, Census Tract 322.23, Newport News city, Virginia",517000322231,40,70,32,0,96,31,1467,51,700,32223,1
"Block Group 3, Census Tract 322.23, Newport News city, Virginia",517000322233,242,80,103,41,87,0,1053,51,700,32223,3
"Block Group 1, Census Tract 322.25, Newport News city, Virginia",517000322251,9,0,9,25,68,0,189,51,700,32225,1
"Block Group 3, Census Tract 322.25, Newport News city, Virginia",517000322253,260,62,533,540,79,0,1405,51,700,32225,3
"Block Group 1, Census Tract 322.26, Newport News city, Virginia",517000322261,66,34,21,71,68,38,715,51,700,32226,1
"Block Group 3, Census Tract 322.26, Newport News city, Virginia",517000322263,170,330,250,132,22,107,662,51,700,32226,3
"Block Group 1, Census Tract 322.27, Newport News city, Virginia",517000322271,286,0,0,14,0,247,826,51,700,32227,1
"Block Group 3, Census Tract 322.27, Newport News city, Virginia",517000322273,63,12,30,83,0,0,1325,51,700,32227,3
"Block Group 1, Census Tract 322.28, Newport News city, Virginia",517000322281,56,1,18,0,181,74,1013,51,700,32228,1
"Block Group 1, Census Tract 323, Newport News city, Virginia",517000323001,0,0,0,0,0,0,0,51,700,32300,1
"Block Group 2, Census Tract 323, Newport News city, Virginia",517000323002,0,0,20,37,12,7,100,51,700,32300,2
"Block Group 4, Census Tract 323, Newport News city, Virginia",517000323004,0,0,0,0,0,0,0,51,700,32300,4
"Block Group 5, Census Tract 323, Newport News city, Virginia",517000323005,0,131,28,0,38,95,588,51,700,32300,5
"Block Group 2, Census Tract 324, Newport News city, Virginia",517000324002,0,0,0,0,0,0,0,51,700,32400,2
"Block Group 3, Census Tract 324, Newport News city, Virginia",517000324003,176,154,0,190,46,54,1191,51,700,32400,3
"Block Group 2, Census Tract 1, Norfolk city, Virginia",517100001002,74,76,31,7,149,48,857,51,710,100,2
"Block Group 1, Census Tract 2.01, Norfolk city, Virginia",517100002011,44,77,93,44,167,103,1495,51,710,201,1
"Block Group 1, Census Tract 2.02, Norfolk city, Virginia",517100002021,0,43,8,7,93,0,631,51,710,202,1
"Block Group 2, Census Tract 2.02, Norfolk city, Virginia",517100002022,66,27,19,3,52,19,628,51,710,202,2
"Block Group 4, Census Tract 2.02, Norfolk city, Virginia",517100002024,120,12,15,36,13,149,1191,51,710,202,4
"Block Group 1, Census Tract 3, Norfolk city, Virginia",517100003001,157,45,0,9,46,58,836,51,710,300,1
"Block Group 2, Census Tract 3, Norfolk city, Virginia",517100003002,17,122,36,33,8,0,608,51,710,300,2
"Block Group 3, Census Tract 3, Norfolk city, Virginia",517100003003,38,28,154,9,32,10,767,51,710,300,3
"Block Group 1, Census Tract 4, Norfolk city, Virginia",517100004001,7,63,51,40,0,25,853,51,710,400,1
"Block Group 2, Census Tract 4, Norfolk city, Virginia",517100004002,72,63,44,116,53,0,431,51,710,400,2
"Block Group 3, Census Tract 4, Norfolk city, Virginia",517100004003,100,61,94,31,94,226,921,51,710,400,3
"Block Group 1, Census Tract 5, Norfolk city, Virginia",517100005001,198,67,8,5,77,66,339,51,710,500,1
"Block Group 2, Census Tract 5, Norfolk city, Virginia",517100005002,62,56,0,0,127,0,1396,51,710,500,2
"Block Group 4, Census Tract 5, Norfolk city, Virginia",517100005004,12,114,0,57,52,91,281,51,710,500,4
"Block Group 1, Census Tract 6, Norfolk city, Virginia",517100006001,69,98,15,0,116,29,591,51,710,600,1
"Block Group 2, Census Tract 6, Norfolk city, Virginia",517100006002,75,57,0,8,17,0,1007,51,710,600,2
"Block Group 3, Census Tract 6, Norfolk city, Virginia",517100006003,65,125,8,66,44,62,761,51,710,600,3
"Block Group 4, Census Tract 6, Norfolk city, Virginia",517100006004,180,166,64,27,335,82,482,51,710,600,4
"Block Group 2, Census Tract 7, Norfolk city, Virginia",517100007002,40,12,4,63,111,107,1586,51,710,700,2
"Block Group 1, Census Tract 8, Norfolk city, Virginia",517100008001,11,94,2,11,137,14,766,51,710,800,1
"Block Group 1, Census Tract 9.01, Norfolk city, Virginia",517100009011,3,67,210,80,28,0,322,51,710,901,1
"Block Group 3, Census Tract 9.01, Norfolk city, Virginia",517100009013,0,259,0,0,74,136,216,51,710,901,3
"Block Group 4, Census Tract 9.01, Norfolk city, Virginia",517100009014,52,153,50,0,534,35,398,51,710,901,4
"Block Group 1, Census Tract 9.02, Norfolk city, Virginia",517100009021,108,149,57,113,651,53,726,51,710,902,1
"Block Group 1, Census Tract 11, Norfolk city, Virginia",517100011001,142,34,207,187,38,157,813,51,710,1100,1
"Block Group 3, Census Tract 458.01, Virginia Beach city, Virginia",518100458013,68,44,39,0,285,0,914,51,810,45801,3
"Block Group 1, Census Tract 458.03, Virginia Beach city, Virginia",518100458031,22,54,131,113,48,134,1348,51,810,45803,1
"Block Group 1, Census Tract 458.06, Virginia Beach city, Virginia",518100458061,53,2,45,34,113,0,1455,51,810,45806,1
"Block Group 3, Census Tract 458.06, Virginia Beach city, Virginia",518100458063,75,105,10,0,68,44,750,51,810,45806,3
"Block Group 1, Census Tract 458.07, Virginia Beach city, Virginia",518100458071,27,0,0,6,157,0,1280,51,810,45807,1
"Block Group 2, Census Tract 458.08, Virginia Beach city, Virginia",518100458082,8,205,0,0,119,78,603,51,810,45808,2
"Block Group 1, Census Tract 458.09, Virginia Beach city, Virginia",518100458091,0,0,91,0,134,7,1056,51,810,45809,1
"Block Group 2, Census Tract 458.09, Virginia Beach city, Virginia",518100458092,0,0,0,108,0,149,580,51,810,45809,2
"Block Group 3, Census Tract 458.09, Virginia Beach city, Virginia",518100458093,0,0,0,0,52,0,569,51,810,45809,3
"Block Group 4, Census Tract 458.09, Virginia Beach city, Virginia",518100458094,0,11,0,126,54,27,1051,51,810,45809,4
"Block Group 5, Census Tract 458.09, Virginia Beach city, Virginia",518100458095,205,0,40,0,0,0,1128,51,810,45809,5
"Block Group 1, Census Tract 458.10, Virginia Beach city, Virginia",518100458101,297,589,68,10,532,0,1225,51,810,45810,1
"Block Group 1, Census Tract 460.02, Virginia Beach city, Virginia",518100460021,30,35,0,0,25,0,1600,51,810,46002,1
"Block Group 2, Census Tract 460.02, Virginia Beach city, Virginia",518100460022,51,18,0,56,23,48,1275,51,810,46002,2
"Block Group 3, Census Tract 460.02, Virginia Beach city, Virginia",518100460023,168,79,0,0,151,0,1007,51,810,46002,3
"Block Group 4, Census Tract 460.02, Virginia Beach city, Virginia",518100460024,20,18,12,18,75,0,825,51,810,46002,4
"Block Group 1, Census Tract 460.06, Virginia Beach city, Virginia",518100460061,0,0,0,60,45,25,679,51,810,46006,1
"Block Group 2, Census Tract 460.06, Virginia Beach city, Virginia",518100460062,0,13,0,0,0,0,1016,51,810,46006,2
"Block Group 3, Census Tract 460.06, Virginia Beach city, Virginia",518100460063,0,0,0,7,9,0,790,51,810,46006,3
"Block Group 4, Census Tract 460.06, Virginia Beach city, Virginia",518100460064,28,52,0,0,7,44,872,51,810,46006,4
"Block Group 1, Census Tract 460.09, Virginia Beach city, Virginia",518100460091,52,10,20,59,0,9,1092,51,810,46009,1
"Block Group 3, Census Tract 460.09, Virginia Beach city, Virginia",518100460093,0,21,9,53,8,12,619,51,810,46009,3
"Block Group 4, Census Tract 460.09, Virginia Beach city, Virginia",518100460094,95,5,36,59,66,0,1470,51,810,46009,4
"Block Group 2, Census Tract 460.10, Virginia Beach city, Virginia",518100460102,76,54,11,256,155,95,2019,51,810,46010,2
"Block Group 1, Census Tract 460.11, Virginia Beach city, Virginia",518100460111,169,62,50,11,98,0,1280,51,810,46011,1
"Block Group 2, Census Tract 460.13, Virginia Beach city, Virginia",518100460132,165,33,7,66,96,48,1298,51,810,46013,2
"Block Group 3, Census Tract 460.13, Virginia Beach city, Virginia",518100460133,135,40,0,12,161,0,506,51,810,46013,3
"Block Group 2, Census Tract 460.14, Virginia Beach city, Virginia",518100460142,262,66,37,13,64,22,997,51,810,46014,2
"Block Group 3, Census Tract 460.14, Virginia Beach city, Virginia",518100460143,18,21,1,0,52,42,1390,51,810,46014,3
"Block Group 2, Census Tract 460.15, Virginia Beach city, Virginia",518100460152,59,18,8,28,34,7,2106,51,810,46015,2
"Block Group 3, Census Tract 460.15, Virginia Beach city, Virginia",518100460153,178,23,0,0,0,62,1849,51,810,46015,3
"Block Group 1, Census Tract 460.16, Virginia Beach city, Virginia",518100460161,101,33,0,32,63,0,3827,51,810,46016,1
"Block Group 1, Census Tract 460.17, Virginia Beach city, Virginia",518100460171,75,18,183,0,109,102,2076,51,810,46017,1
"Block Group 1, Census Tract 460.18, Virginia Beach city, Virginia",518100460181,0,0,0,69,183,0,709,51,810,46018,1
"Block Group 2, Census Tract 460.18, Virginia Beach city, Virginia",518100460182,0,0,0,0,10,102,406,51,810,46018,2
"Block Group 4, Census Tract 460.18, Virginia Beach city, Virginia",518100460184,0,0,176,17,98,0,831,51,810,46018,4
"Block Group 1, Census Tract 460.19, Virginia Beach city, Virginia",518100460191,19,21,27,19,0,0,1356,51,810,46019,1
"Block Group 1, Census Tract 460.20, Virginia Beach city, Virginia",518100460201,142,118,13,0,64,21,1851,51,810,46020,1
"Block Group 2, Census Tract 460.20, Virginia Beach city, Virginia",518100460202,15,0,178,131,16,205,2055,51,810,46020,2
"Block Group 2, Census Tract 462.04, Virginia Beach city, Virginia",518100462042,135,29,106,19,110,13,1974,51,810,46204,2
"Block Group 2, Census Tract 708.02, Augusta County, Virginia",510150708022,11,0,0,0,15,0,519,51,15,70802,2
"Block Group 3, Census Tract 708.02, Augusta County, Virginia",510150708023,0,136,13,81,30,0,693,51,15,70802,3
"Block Group 1, Census Tract 709, Augusta County, Virginia",510150709001,14,29,33,49,0,19,1261,51,15,70900,1
"Block Group 2, Census Tract 709, Augusta County, Virginia",510150709002,35,36,0,14,88,33,638,51,15,70900,2
"Block Group 4, Census Tract 709, Augusta County, Virginia",510150709004,42,47,76,132,13,178,1504,51,15,70900,4
"Block Group 2, Census Tract 710, Augusta County, Virginia",510150710002,33,87,29,0,0,0,844,51,15,71000,2
"Block Group 3, Census Tract 710, Augusta County, Virginia",510150710003,87,441,15,333,271,105,1014,51,15,71000,3
"Block Group 1, Census Tract 711.01, Augusta County, Virginia",510150711011,2,148,55,44,0,0,477,51,15,71101,1
"Block Group 2, Census Tract 711.01, Augusta County, Virginia",510150711012,41,17,0,93,11,0,1192,51,15,71101,2
"Block Group 4, Census Tract 711.01, Augusta County, Virginia",510150711014,200,211,139,37,125,87,841,51,15,71101,4
"Block Group 1, Census Tract 711.02, Augusta County, Virginia",510150711021,17,93,0,0,42,0,519,51,15,71102,1
"Block Group 3, Census Tract 711.02, Augusta County, Virginia",510150711023,396,20,32,0,87,0,1362,51,15,71102,3
"Block Group 4, Census Tract 711.02, Augusta County, Virginia",510150711024,0,22,12,71,41,90,2116,51,15,71102,4
"Block Group 2, Census Tract 712.01, Augusta County, Virginia",510150712012,25,32,0,34,18,0,913,51,15,71201,2
"Block Group 1, Census Tract 712.02, Augusta County, Virginia",510150712021,0,36,0,67,45,15,1225,51,15,71202,1
"Block Group 3, Census Tract 712.02, Augusta County, Virginia",510150712023,27,119,67,98,198,60,666,51,15,71202,3
"Block Group 1, Census Tract 9201.01, Bath County, Virginia",510179201011,24,28,18,0,46,0,354,51,17,920101,1
"Block Group 1, Census Tract 9201.02, Bath County, Virginia",510179201021,87,87,23,135,0,0,481,51,17,920102,1
"Block Group 2, Census Tract 9201.02, Bath County, Virginia",510179201022,142,257,183,115,15,0,379,51,17,920102,2
"Block Group 1, Census Tract 301.01, Bedford County, Virginia",510190301011,0,28,0,12,0,72,980,51,19,30101,1
"Block Group 2, Census Tract 301.01, Bedford County, Virginia",510190301012,0,85,17,0,149,0,1083,51,19,30101,2
"Block Group 3, Census Tract 301.01, Bedford County, Virginia",510190301013,21,5,2,0,0,0,1788,51,19,30101,3
"Block Group 4, Census Tract 301.01, Bedford County, Virginia",510190301014,42,0,43,0,0,16,2908,51,19,30101,4
"Block Group 1, Census Tract 301.03, Bedford County, Virginia",510190301031,0,17,0,24,97,0,2078,51,19,30103,1
"Block Group 2, Census Tract 301.03, Bedford County, Virginia",510190301032,20,0,0,0,45,0,1508,51,19,30103,2
"Block Group 3, Census Tract 301.03, Bedford County, Virginia",510190301033,18,14,18,99,0,103,1466,51,19,30103,3
"Block Group 4, Census Tract 301.03, Bedford County, Virginia",510190301034,104,207,28,0,152,45,1363,51,19,30103,4
"Block Group 1, Census Tract 301.04, Bedford County, Virginia",510190301041,48,0,161,41,41,28,905,51,19,30104,1
"Block Group 2, Census Tract 301.04, Bedford County, Virginia",510190301042,55,17,16,20,20,0,766,51,19,30104,2
"Block Group 3, Census Tract 301.04, Bedford County, Virginia",510190301043,0,5,58,26,18,75,2206,51,19,30104,3
"Block Group 1, Census Tract 302.02, Bedford County, Virginia",510190302021,56,12,2,0,45,52,1670,51,19,30202,1
"Block Group 2, Census Tract 302.02, Bedford County, Virginia",510190302022,40,37,185,244,107,191,1305,51,19,30202,2
